date;close
04/01/2021;182.33
05/01/2021;182.87
06/01/2021;179.89999
07/01/2021;179.48
08/01/2021;173.34
11/01/2021;173.0
12/01/2021;174.12
13/01/2021;173.37
14/01/2021;173.28
15/01/2021;171.13
18/01/2021;147.45
19/01/2021;172.58
20/01/2021;175.39
21/01/2021;175.28
22/01/2021;173.89999
25/01/2021;174.050003
26/01/2021;173.62
27/01/2021;172.52
28/01/2021;172.67999
29/01/2021;172.61
01/02/2021;174.23
02/02/2021;172.11
03/02/2021;171.85001
04/02/2021;168.14999
05/02/2021;169.81
08/02/2021;171.52
09/02/2021;172.080002
10/02/2021;172.71001
11/02/2021;171.21001
12/02/2021;170.69
15/02/2021;145.25
16/02/2021;168.24001
17/02/2021;166.33
18/02/2021;166.32001
19/02/2021;167.0099945
22/02/2021;169.50999
23/02/2021;169.12
24/02/2021;169.0
25/02/2021;165.82001
26/02/2021;161.81
01/03/2021;161.53
02/03/2021;162.41
03/03/2021;160.62
04/03/2021;159.039993
05/03/2021;159.14
08/03/2021;157.49001
09/03/2021;160.84
10/03/2021;161.66
11/03/2021;161.52
12/03/2021;161.49001
15/03/2021;162.2
16/03/2021;162.35001
17/03/2021;163.50999
18/03/2021;162.56
19/03/2021;163.24001
22/03/2021;163.0
23/03/2021;161.81
24/03/2021;162.37
25/03/2021;161.78
26/03/2021;162.24001
29/03/2021;160.31
30/03/2021;157.57001
31/03/2021;159.96001
01/04/2021;161.98
05/04/2021;161.92
06/04/2021;163.22
07/04/2021;162.75999
08/04/2021;164.50999
09/04/2021;163.27
12/04/2021;162.28
13/04/2021;163.42999
14/04/2021;162.72
15/04/2021;165.35001
16/04/2021;166.35001
19/04/2021;165.89
20/04/2021;166.48
21/04/2021;168.13
22/04/2021;167.039993
23/04/2021;166.39999
26/04/2021;166.84
27/04/2021;166.42
28/04/2021;166.91
29/04/2021;166.22
30/04/2021;165.66
03/05/2021;167.81
04/05/2021;166.58
05/05/2021;167.27
06/05/2021;170.059998
07/05/2021;171.59
10/05/2021;172.11
11/05/2021;172.14
12/05/2021;170.42999
13/05/2021;171.13
14/05/2021;172.69
17/05/2021;174.7
18/05/2021;175.039993
19/05/2021;175.16
20/05/2021;175.96001
21/05/2021;176.039993
24/05/2021;176.35001
25/05/2021;177.95
26/05/2021;177.64
27/05/2021;177.71001
28/05/2021;178.38
31/05/2021;150.86
01/06/2021;177.89999
02/06/2021;178.77
03/06/2021;175.27
04/06/2021;177.16
07/06/2021;177.87
08/06/2021;177.32001
09/06/2021;176.98
10/06/2021;177.74001
11/06/2021;175.74001
14/06/2021;174.71001
15/06/2021;174.050003
16/06/2021;171.11
17/06/2021;165.85001
18/06/2021;164.92999
21/06/2021;166.95
22/06/2021;166.25
23/06/2021;166.14
24/06/2021;166.039993
25/06/2021;166.59
28/06/2021;166.58
29/06/2021;164.83
30/06/2021;165.63
01/07/2021;166.2
02/07/2021;167.28999
05/07/2021;146.18
06/07/2021;168.12
07/07/2021;168.75999
08/07/2021;168.64999
09/07/2021;169.21001
12/07/2021;169.0
13/07/2021;169.22
14/07/2021;171.039993
15/07/2021;171.070007
16/07/2021;169.41
19/07/2021;169.61
20/07/2021;169.39
21/07/2021;168.75999
22/07/2021;169.089996
23/07/2021;168.56
26/07/2021;168.16
27/07/2021;168.44
28/07/2021;169.28999
29/07/2021;171.17
30/07/2021;169.82001
02/08/2021;169.61
03/08/2021;169.49001
04/08/2021;169.53
05/08/2021;168.86
06/08/2021;164.64
09/08/2021;161.72
10/08/2021;161.77
11/08/2021;164.0
12/08/2021;164.039993
13/08/2021;166.39
16/08/2021;167.22
17/08/2021;166.97
18/08/2021;167.10001
19/08/2021;166.61
20/08/2021;166.7
23/08/2021;168.73
24/08/2021;168.64999
25/08/2021;167.48
26/08/2021;167.67
27/08/2021;170.19
30/08/2021;169.35001
31/08/2021;169.69
01/09/2021;169.7
02/09/2021;169.25
03/09/2021;171.059998
06/09/2021;148.69
07/09/2021;167.71001
08/09/2021;167.28999
09/09/2021;168.029999
10/09/2021;167.17999
13/09/2021;167.74001
14/09/2021;168.82001
15/09/2021;167.83
16/09/2021;164.029999
17/09/2021;163.77
20/09/2021;164.94
21/09/2021;166.039993
22/09/2021;165.42
23/09/2021;163.50999
24/09/2021;163.3
27/09/2021;163.64
28/09/2021;162.050003
29/09/2021;161.32001
30/09/2021;164.22
01/10/2021;164.59
04/10/2021;165.36
05/10/2021;164.59
06/10/2021;165.029999
07/10/2021;164.16
08/10/2021;164.23
11/10/2021;163.92
12/10/2021;164.66
13/10/2021;167.59
14/10/2021;168.0
15/10/2021;165.33
18/10/2021;164.92
19/10/2021;165.45
20/10/2021;166.89999
21/10/2021;166.75
22/10/2021;167.77
25/10/2021;168.92999
26/10/2021;167.67999
27/10/2021;168.12
28/10/2021;168.080002
29/10/2021;166.64999
01/11/2021;167.52
02/11/2021;167.16
03/11/2021;165.77
04/11/2021;167.64999
05/11/2021;169.84
08/11/2021;170.45
09/11/2021;171.28999
10/11/2021;173.14999
11/11/2021;174.12
12/11/2021;174.45
15/11/2021;174.17999
16/11/2021;172.92
17/11/2021;174.5
18/11/2021;173.94
19/11/2021;172.61
22/11/2021;168.74001
23/11/2021;167.28
24/11/2021;167.12
25/11/2021;154.37
26/11/2021;166.85001
29/11/2021;166.62
30/11/2021;165.5
01/12/2021;166.16
02/12/2021;165.24001
03/12/2021;166.63
06/12/2021;166.22
07/12/2021;166.81
08/12/2021;166.89999
09/12/2021;165.88
10/12/2021;166.58
13/12/2021;167.0
14/12/2021;165.44
15/12/2021;166.14999
16/12/2021;168.16
17/12/2021;167.8
20/12/2021;167.089996
21/12/2021;167.020004
22/12/2021;168.59
23/12/2021;168.97
27/12/2021;169.37
28/12/2021;168.64
29/12/2021;168.59
30/12/2021;169.8
31/12/2021;170.96001
03/01/2022;168.33
04/01/2022;169.57001
05/01/2022;169.059998
06/01/2022;166.99001
07/01/2022;167.75
10/01/2022;168.25999
11/01/2022;170.28999
12/01/2022;170.74001
13/01/2022;170.16
14/01/2022;169.67
17/01/2022;154.25
18/01/2022;169.39
19/01/2022;172.080002
20/01/2022;171.64999
21/01/2022;171.089996
24/01/2022;172.029999
25/01/2022;172.58
26/01/2022;169.78999
27/01/2022;167.60001
28/01/2022;167.10001
31/01/2022;168.089996
01/02/2022;168.23
02/02/2022;168.84
03/02/2022;168.60001
04/02/2022;168.86
07/02/2022;170.11
08/02/2022;170.63
09/02/2022;171.21001
10/02/2022;170.56
11/02/2022;173.81
14/02/2022;174.74001
15/02/2022;173.080002
16/02/2022;174.86
17/02/2022;177.25
18/02/2022;177.12
21/02/2022;161.73
22/02/2022;177.49001
23/02/2022;178.28999
24/02/2022;177.14
25/02/2022;176.55
28/02/2022;178.38
01/03/2022;181.62
02/03/2022;179.73
03/03/2022;180.8
04/03/2022;183.67999
07/03/2022;186.41
08/03/2022;191.50999
09/03/2022;185.82001
10/03/2022;186.39999
11/03/2022;185.089996
14/03/2022;182.3
15/03/2022;178.89
16/03/2022;180.0099945
17/03/2022;180.89
18/03/2022;179.3
21/03/2022;180.67
22/03/2022;179.36
23/03/2022;181.81
24/03/2022;183.13
25/03/2022;182.38
28/03/2022;179.059998
29/03/2022;179.14
30/03/2022;180.58
31/03/2022;180.64999
01/04/2022;179.5
04/04/2022;180.37
05/04/2022;179.24001
06/04/2022;179.66
07/04/2022;180.34
08/04/2022;181.47
11/04/2022;182.37
12/04/2022;183.77
13/04/2022;184.64999
14/04/2022;184.039993
18/04/2022;184.61
19/04/2022;181.82001
20/04/2022;182.71001
